index,address_1,address_2,name,expiration_date
19,ALEJA JANA PAWŁA II,15,LEWIATAN MARKET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-07
20,ALEJA JANA PAWŁA II,37,VINST SPÓŁKA Z O. O.,2022-05-14
21,ALEJA JANA PAWŁA II,70,PRZEDSIĘBIORSTWO WIELOBRANŻOWE WAGABUNDA I SP. Z O.O.,2023-03-03
22,ALEJA JANA PAWŁA II,78,"MARIUSZ BIERNACKI, MAREK BYTOWSKI",2023-09-19
23,ALEJA JULIUSZA SŁOWACKIEGO,64,"MUSZYŃSKI MATEUSZ, HEKERLE GRZEGORZ",2029-10-31
24,ALEJA KASZTANOWA,1,EKOCENTRYK SPÓŁKA Z O. O.,2023-05-21
25,ALEJA MARSZAŁKA FERDINANDA FOCHA,1,FORUM DESIGNU SPÓŁKA Z OGRANICZONA ODPOWIEDZILANOSCIA SPÓŁKA KOMANDYTOWA,2028-06-01
26,ALEJA MARSZAŁKA FERDINANDA FOCHA,1,WESOŁOWSKI MACIEJ,2028-07-10
27,ALEJA MARSZAŁKA FERDINANDA FOCHA,40,HOTEL FUNDACJI PBR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-11
28,ALEJA MARSZAŁKA FERDINANDA FOCHA,41,"HOŁUBICZKO MAGDALENA, BOBEK BARTOSZ, MATYJAS MARIUSZ",2029-05-13
29,ALEJA MARSZAŁKA FERDYNANDA FOCHA,1,WESOŁOWSKI MACIEJ,2029-10-05
30,ALEJA MASZAŁKA FOCHA,24/1,BOOGIE SPÓŁKA Z O. O.,2022-09-07
31,ALEJA PŁK. WŁADYSŁAWA BELINY- PRAŻMOWSKIEGO,2D,CRIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-31
32,ALEJA POKOJU,18,CHILLI KRKS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-11-30
33,ALEJA POKOJU,44,CINEMA CITY POLAND SPÓŁKA Z O.O.,2023-10-31
34,ALEJA POKOJU,60,BANAŚ WIKTOR,2028-05-20
35,ALEJA POKOJU,67,AMREST SPÓŁKA Z O.O.,2023-07-15
36,ALEJA POKOJU,67,"STEFAŃSKA WIKTORIA, STANEK ELŻBIETA, STANEK ANDRZEJ",2029-07-12
37,ALEJA POKOJU,67,KOZIEŁ SEBASTIAN,2028-09-10
38,ALEJA POKOJU,67,"GALOS ADAM, CISOWSKI PAWEŁ",2029-03-16
39,ALEJA POKOJU,14A,BORZYM GRAŻYNA,2028-03-24
40,ALEJA SOLIDARNOŚCI,20,WOŹNIAK BEATA,2023-12-13
41,ALEJA ZYGMUNTA KRASIŃSKIEGO,1,VIDOK SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-08-13
42,ALEJA ZYGMUNTA KRASIŃSKIEGO,8,J.K.A VENTURE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-05-24
43,ALEJA ZYGMUNTA KRASIŃSKIEGO,34,APOLLO FILM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-11-03
44,ALEKSANDRA LUBOMIRSKIEGO,41,"SUCHORZEPKA TOMASZ, KMAK TOMASZ",2028-08-31
45,ALEKSANDRA LUBOMIRSKIEGO,51/1-2,DO QUANG HAI,2029-10-25
46,ALEKSANDRY,30,WBA BRACIA BARŁOWSCY SPÓŁKA JAWNA,2026-09-12
47,AMBROŻEGO GRABOWSKIEGO,6/2,NGUYEN DAC THANG,2028-02-29
48,AMBROŻEGO GRABOWSKIEGO,8/9,SZUMILAS ARTUR,2023-07-03
49,ANDRZEJA MAŁKOWSKIEGO,5,LOCH MAŁGORZATA,2028-09-30
50,ARMII KRAJOWEJ,6,"OLEKSIAK KRZYSZTOF, OLEKSIAK KRYSTYNA",2027-02-14
51,ARMII KRAJOWEJ,11,ORBIS SPÓŁKA AKCYJNA,2023-07-12
52,ARMII KRAJOWEJ,11,ZJEDNOCZONE PRZEDSIĘBIORSTWA ROZRYWKOWE SPÓŁKA AKCYJNA,2023-05-31
53,ARMII KRAJOWEJ,19,WSPÓŁWINNI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,2027-12-22
54,AUGUSTIAŃSKA,4,POPLAWSKA DOROTA,2025-08-09
55,AUGUSTIAŃSKA,24/LU -2,LONGHORN ADAM,2029-04-19
56,AUGUSTIAŃSKA,24/LU3,THE TRUST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-02-21
57,AUGUSTIAŃSKA,24/LU4,"ORKISZ ŁUKASZ, KUMAR RAKESH, PERIYASAMY DHANASEKAR",2027-02-07
58,AVIA,1/LU5,ŻELASKO MACIEJ,2027-06-10
59,BALICKA,2,CZAJA TOMASZ,2028-02-16
60,BALICKA,18,STACH DANIEL,2022-07-03
61,BALICKA,18,NGUYEN THI THUY HIEN,2029-09-13
62,BALICKA,324,KUBALA ANNA,2027-05-07
63,BALICKA,14A,GRANUZZO GABRIELE,2027-02-06
64,BALICKA,18A,KAIM PATRYK,2022-03-21
65,BALICKA,253B,WIŚNIEWSKA ANNA,2028-02-05
66,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZATA MRÓZ,STANISŁAW MRÓZ SPÓŁKA JAWNA",2023-07-09
67,BARSKA,61A/LU1,GUSTAV SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-06-17
68,BARTOSZA GŁOWACKIEGO,22,PRZEDSIĘBIORSTWO USŁUG TURYSTYCZNO-HANDLOWYCH DEMEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ,2028-06-01
69,BASZTOWA,15,NAWITO SP. Z O.O. SP. K.,2023-03-20
70,BASZTOWA,17,"KIJOWSKI ROBERT, KIJOWSKA BEATA, KIJOWSKI ADRIAN",2027-07-09
71,BASZTOWA,25,KOMUSIŃSKI STANISŁAW,2023-02-06
72,BENEDYKTYŃSKA,37,"""BENEDICITE"" JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU",2028-11-16
73,BENEDYKTYŃSKA,37,"""BENEDICITE"" JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU",2028-11-16
74,BENEDYKTYŃSKA,50,WCISŁO ANNA,2026-03-06
75,BERKA JOSELEWICZA,17-19,"BAŚ PAWEŁ, STOLAREK KRZYSZTOF",2023-07-29
76,BERKA JOSELEWICZA,18/LU 1,SZLACHTA DOROTA,2024-09-13
77,BERKA JOSELEWICZA,21B,THE MOON LOUNGE BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-11-09
78,BERKA JOSELEWICZA,23A,BDSM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ,2029-06-27
79,BIAŁOPRĄDNICKA,32,KONDERAK TATIANA,2023-09-04
80,BIAŁORUSKA,8B,CISAK MARIA,2023-02-25
81,BIEŃCZYCKA,19,"CZEKAJ WOJCIECH, MATUŁA JACEK",2022-02-06
82,BIEŃCZYCKA,168 lok. 201,"BUCKA WERONIKA, MYSTEK MAŁGORZATA",2028-07-13
83,BIEŃCZYCKI PLAC TARGOWY,18,MAKSYMOWICZ EDYTA,2027-12-09
84,BIEŃCZYCKI PLAC TARGOWY,paw. 31,BEDNARCZYK KAROLINA,2029-05-14
85,BISKUPIA,2,"BUROWSKA EWA, ŚLĘCZEK MAREK",2027-02-06
86,BOCHEŃSKA,7,BUGAJ MIROSLAW,2026-02-20
87,BOCHEŃSKA,7,ED RED SPÓŁKA AKCYJNA,2028-07-10
88,BOCHEŃSKA,2A,COFFEE BROTHERS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-26
89,BOCHEŃSKA,5/LU1,GUMULIŃSKA EWA,2023-10-10
90,BOCHEŃSKA,5/LU3,"WAGNER TOMASZ, ŁĘTOCHA BARTŁOMIEJ, RZEŹNICZEK SZYMON",2027-07-04
91,BOCIANA,8,KAPAŁA MACIEJ,2028-07-09
92,BOHATERÓW GETTA,2,TARGOSZ MICHAŁ,2022-06-08
93,BOHATERÓW WRZEŚNIA,26A,"KOCWA KRZYSZTOF, CHOROSTYŃSKA MARZENA",2023-06-07
94,BOJKI,4/16,"ZALEJSKI WIESŁAW, TRAN VAN MAGDALENA",2023-04-12
95,BOLESŁAWA CZERWIEŃSKIEGO,20A,WAGA DOROTA,2028-09-14
96,BOLESŁAWA LIMANOWSKIEGO,1,"RAKOCZY ALEKSANDRA, KRAWIEC PIOTR",2027-09-11
97,BOLESŁAWA LIMANOWSKIEGO,11,DĄSAL BOŻENA,2028-12-17
98,BOLESŁAWA ORLIŃSKIEGO,5,GURGACZ ROMAN,2023-06-21
99,BOLESŁAWA ORLIŃSKIEGO,3/2,PABJAN MATEUSZ,2023-09-05
100,BOLESŁAWA ORLIŃSKIEGO,1 lok. LU 2,BRUSCHETTA BREAKFAST & VINE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-16
101,BOLESŁAWA ORLIŃSKIEGO,5/12 i 13,BAŃDURA MARCIN,2023-10-01
102,BOLESŁAWA ŚMIAŁEGO,60,FERO EXPRESS HOTEL I RESTAURACJA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2026-12-31
103,BONARKA,5,POMODORINI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ,2027-08-28
104,BORKOWSKA,32,BJ SERWIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-09
105,BORKOWSKA,3/10LU,KLIŚ BOGUSŁAWA,2027-07-18
106,BOROWINOWA,2,SW SATUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-10
107,BOROWINOWA,49,HODAS NORBERT,2024-04-20
108,BOSACKA,7,KOCIUMBAS WALDEMAR,2029-05-26
109,BOSACKA,5/1A,KRAK REST TOMASZ CICHOŃ SPÓŁKA JAWNA,2025-10-04
110,BOŻEGA CIAŁA,3,ZAJĄCZKOWSKI PIOTR,2025-05-21
111,BOŻEGO CIAŁA,7,CYKLOP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-12-04
112,BOŻEGO CIAŁA,9,ŁUCZYŃSKI BARTOSZ,2022-09-01
113,BOŻEGO CIAŁA,11,PABIAN TOMASZ,2027-05-13
114,BOŻEGO CIAŁA,11,SAWICKA-DANIELAK MARTA,2025-11-11
115,BOŻEGO CIAŁA,12,GASTRO INVEST GROUP SPÓŁKA Z O.O.,2023-06-07
116,BOŻEGO CIAŁA,19,RT HOTELS SPÓŁKA AKCYJNA,2027-04-04
117,BOŻEGO CIAŁA,14/1,LITWIN STANISŁAW,2027-10-12
118,BOŻEGO CIAŁA,14/2,DĄBEK JACEK,2023-03-21
119,BOŻEGO CIAŁA,12/21,PIZIORSKA MAŁGORZATA,2022-06-05
120,BP. PIOTRA TOMICKIEGO,4,"GRZESICKA MAŁGORZATA, GRZESICKI RAFAŁ",2027-04-08
121,BRACKA,4,1ST FLOOR SPÓŁKA Z O.O.,2024-12-26
122,BRACKA,6,MEETINGPOINTGROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ,2029-12-28
123,BRACKA,6,KHALAF AJMI,2029-05-24
124,BRACKA,13,"WYGAŚ BEATA, WYGAŚ PAWEŁ",2029-05-09
125,BRACKA,15,OFIERZYŃSKI KONRAD,2027-12-08
126,BRACKA,3-5,"KŁOBUCH MAREK, KŁOBUCH MARZENA",2025-05-09
127,BRACKA,3-5,KŁOBUCH MAREK,2025-12-06
128,BRACKA,3-5,"FEDAS-FRĄCZEK BOŻENA, BISTROŃ ANNA",2028-05-20
129,BRACKA,3-5 lok. 7,LAJT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-06-14
130,BRACKA,6/S3,WITEK TOMASZ,2029-12-16
131,BRONOWICKA,23/U4,JANKAMKUM ANNA,2023-06-07
132,BRZOZOWA,12,STAWARZ MIŁOSZ,2028-03-11
133,BRZOZOWA,18,NEON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
134,BRZOZOWA,4/1-3,PLANSZE KULTURY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-06
135,BRZOZOWA,17 / 4-5,KARAKTER RESTAURACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-04
136,BRZOZOWA,8/1,BBK SPÓŁKA Z. O.O.,2023-03-05
137,BRZOZOWA,15/1,ŚLIWIŃSKA KAMILA,2029-02-25
138,BRZOZOWA,17/3,"MARS MARCIN, KUMOR GRZEGORZ",2023-02-21
139,BULWAR CZERWIEŃSKI,DZ. 172/7 OBR. 3 ŚRÓDMIEŚCI,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2024-04-06
140,BULWAR CZERWIEŃSKI,dz. 172/7 obr. 3 śródmieście,KAPUSTA KRYSTIAN,2027-04-09
141,BULWAR CZERWIEŃSKI,dz. 81/5 obr. 146 i,SZEWCZYK EDYTA,2027-04-18
142,BULWAR CZERWIEŃSKI,DZ. 81/5 OBR. 146 ŚRÓDMIEŚCIE,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2024-04-06
143,BULWAR CZERWIEŃSKI,DZ. 81/5 OBR. 146 ŚRÓDMIEŚCIE,"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE LECH LESZEK BĘTKOWSKI,HALINA BĘTKOWSKA SPÓŁKA JAWNA",2023-03-21
144,BULWAR CZERWIEŃSKI,dz. nr 81/5 obr. 146,STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2028-09-30
145,BULWAR CZERWIEŃSKI,działka nr 81/5,KRAKÓW FOR YOU SPÓŁKA Z O.O.,2023-05-29
146,BULWAR CZERWIEŃSKI,,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2024-04-06
147,BULWAR KURLANDZKI,DZ. 137/7 OBR. 12 ŚRÓDMIEŚCIE,KAPUSTA KRYSTIAN,2023-05-22
148,BULWAR KURLANDZKI,DZ. 137/9 OBR. 12 ŚRÓDMIEŚCIE,FORGUSTO SP. Z O.O. SP. K.,2023-06-02
149,BULWAR KURLANDZKI,dz. 172/7 obr. 15,KAPUSTA KRYSTIAN,2027-05-29
150,BULWAR KURLANDZKI,DZ. 94 OBR. S- 15 ŚRÓDMIEŚCIE,"TOMCZYK MAREK, SCHEJBAL BARTOSZ, RYDZEK RAFAŁ",2022-03-29
151,BULWAR WOŁYŃSKI,"DZ. NR 548/5 OBR. 12, PODGÓRZE",STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2028-03-09
152,BULWAR WOŁYŃSKI,dz. nr. 548/5,LAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-29
153,BULWAROWA,35A,HOTEL KRAKÓW EAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-08-06
154,CECHOWA,100 A,BROWAR ANARCHIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2022-05-20
155,CELNA,9,GM KRAFT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2022-05-18
156,CENTRALNA,41A,CUBE WALLS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-09-12
157,CENTRALNA,41A,MOSZCZYŃSKI MARCIN,2027-04-03
158,CENTRALNA,41B,DOMAGAŁA MICHAŁ,2029-03-24
159,CENTRALNA,53B,GÓRA ANNA,2023-01-06
160,CENTRUM B,7,STOWARZYSZENIE CENTRUM B7,2027-09-30
161,CENTRUM E,12,ŚWIĘTALSKA JADWIGA,2026-11-07
162,CENTRUM E,25,ŚLĘCZEK GRZEGORZ,2029-05-22
163,CHEŁMSKA,16,ROSPOND MONIKA,2023-05-29
164,CHMIELENIEC,2B lok. LU 1,NOSEK DAGMARA,2029-02-07
165,CHMIELENIEC,2B/LU11,WALCZAK JAN,2029-07-20
166,CHMIELNA,18A,SWOBODA JOANNA,2028-08-09
167,CHRISTO BOTEWA,6,NGUYEN THI VAN,2023-05-24
168,CIEMNA,15,JOLEN SP. Z O.O;.,2022-04-02
169,CISOWA,2,KOŁODZIEJCZYK RENATA,2028-09-09
170,CZARNOWIEJSKA,23,PIRS SPÓŁKA Z O. O.,2022-08-30
171,CZARNOWIEJSKA,38,"SUCHORA GRZEGORZ, KMIECIK MARIUSZ",2029-06-08
172,CZARNOWIEJSKA,55,TROCHA ZBIGNIEW,2022-07-07
173,CZARNOWIEJSKA,97A,"ZAWADZKA JOANNA, ZAWADZKI ARTUR",2022-08-07
174,CZYSTA,3/2,"ZAJĄC SZYMON, FLORCZYK PAWEŁ",2025-08-20
175,CZYSTA,8/LU2,GRABOWSKA DOMINIKA,2023-08-02
176,DAJWÓR,3,ZAJĄC SZYMON,2023-10-31
177,DAJWÓR,18,KOWALSKA ALEKSANDRA,2028-11-30
178,DAJWÓR,19,KUBIACZYK MAGDALENA,2028-01-19
179,DAJWÓR,23/1,POCHOPIEŃ PRZEMYSŁAW,2023-04-11
180,DAJWÓR,10B,DE KIME CHRISTOPHER,2027-08-20
181,DAJWÓR,20/LU6,WINIARNIA SPÓŁKA Z O. O.,2023-01-14
182,DAJWÓR,20/U2,DUDEK MARCIN,2029-04-25
183,DAJWÓR,25 lok. B,"STANASZEK TOMASZ, URBAŃSKI KAMIL",2029-05-27
184,DAJWÓR,25C,W&M INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-02
185,DANIELA CHODOWIECKIEGO,1,"NOWOSAD ELŻBIETA, BOBIKIEWICZ KATARZYNA, KRAWIEC PAWEŁ, KRAWIEC WIESŁAW",2027-07-08
186,DĄBROWSKIEGO,5 lok. LU 4,"SOCHA ANNA, URBAŃSKA PAULINA",2029-04-30
187,DĄBROWSKIEGO,5/LU4,ŁOTOCKI PIOTR,2029-12-16
188,DĄBSKA,5,UNIREST HOTELE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-30
189,DĄBSKA,5,UNIREST HOTELE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-03
190,DĄBSKA,18D/LU8,"DANIEC PAULINA, SACHA JAKUB",2023-03-21
191,DIETLA,55/1,DASOM SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-02-28
192,DŁUGA,9,LEGENDZIEWICZ JACEK,2028-12-19
193,DŁUGA,31,ŁOPUSZKO JACEK,2028-09-25
194,DŁUGA,51,JANIK JAN,2023-05-24
195,DŁUGA,22/2B,NGUYEN HIEN,2029-07-08
196,DŁUGA,47/1A,"MIKA ROBERT, ŻÓŁCIAK PAWEŁ",2029-06-10
197,DŁUGA,69B/69C,PRUSAK GRZEGORZ,2027-04-30
198,DŁUGA,78-80,"ARTERY M. KURDZIEL, M. GAWLIK SPÓŁKA JAWNA",2026-10-24
199,DŁUGA,82/LU22,JARZYNA WIKTORIA,2027-09-15
200,DOBREGO PASTERZA,8,KRUPA-RUSZKOWSKA ANNA,2029-06-03
201,DOBREGO PASTERZA,99,ŚWIADEK TOMASZ,2027-03-10
202,DOBREGO PASTERZA,124,HOTEL SWING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-22
203,DOBREGO PASTERZA,126,PARK WODNY W KRAKOWIE S.A.,2023-02-06
204,DOBREGO PASTERZA,128,MULTIKINO SPÓŁKA AKCYJNA,2029-05-03
205,DOBREGO PASTERZA,118G/U2,NOCOŃ AGNIESZKA,2025-11-04
206,DOBREGO PASTERZA,120 / LU7,NIVAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-10
207,DOBREGO PASTERZA,120 / U4 i U5,MAGDZIARZ WOJCIECH,2027-10-10
208,DOBREGO PASTERZA,124A,TON THAT DONG,2023-06-05
209,DOLNYCH MŁYNÓW,5,ZRZELSKA ANNA,2029-09-09
210,DOLNYCH MŁYNÓW,9,LESICKI ŁABAJ CLASSIC ROCK CLUB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚĆIĄ SPÓŁKA KOMANDYTOWA,2029-02-28
211,DOLNYCH MŁYNÓW,3/3,CISZKOWICZ MACIEJ,2028-07-13
212,DOLNYCH MŁYNÓW,3/4,KIRSZ MARTA,2022-06-02
213,DOMINIKAŃSKA,1,LARIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-10
214,DOMINIKAŃSKA,3,CULINARY GLOBAL CONCEPT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-03-31
215,DR. JANA PILTZA,43/4,ROGOWSKI NORBERT,2023-08-12
216,DR. JÓZEFA BABIŃSKIEGO,2,NGUYEN SY NGOC,2028-06-07
217,DR. JÓZEFA BABIŃSKIEGO,54,AMREST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-12
218,DR. LUDWIKA ZAMENHOFA,14,INTERDOM A.KLECHA I WSPÓLNICY SPÓŁKA JAWNA,2027-04-17
219,DR. LUDWIKA ZAMENHOFA,6/1A,BUSZEK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-22
220,DWORCOWA,6,KULA AGNIESZKA,2026-10-12
221,DWORCOWA,7,ZANFIROV VADYM,2022-08-10
222,DWORCOWA,5A,WRÓBEL KAMILA,2029-03-31
223,DYWIZJONU 303,31K,SZYMACHA MARIUSZ,2027-08-08
224,DYWIZJONU 303,56c/3U,RATAJ SEBASTIAN,2027-02-11
225,DYWIZJONU 303,58A,BERNATA WOJTANEK,2022-01-31
226,DYWIZJONU 303,62C/lok. U 16,HALAMA ŁUKASZ,2029-06-13
227,ELJASZA WALEREGO RADZIKOWSKIEGO,1,MADAME LAURA SPÓŁKA Z O. O.,2022-09-12
228,ELJASZA WALEREGO RADZIKOWSKIEGO,109,WAWEL-IMOS INTERNATIONAL SPÓŁKA AKCYJNA,2024-06-24
229,ELJASZA WALEREGO RADZIKOWSKIEGO,142,RADZIKOWSKIEGO Q HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2028-05-05
230,EMAUS,3,ZYGADŁO KATARZYNA,2028-03-04
231,EMAUS,28B,KONOPKA KRYSTYNA,2026-11-04
232,ERAZMA JERZMANOWSKIEGO,37,NGUYEN THI VAN,2027-08-10
233,ESTERY,1,SKWER D. JODŁOWSKI SPÓŁKA KOMANDYTOWA,2028-03-04
234,ESTERY,5,"ALCHEMIA WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2023-02-28
235,ESTERY,6,BASTA INVEST GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-17
236,ESTERY,10,KŁOS PAWEŁ,2028-09-29
237,ESTERY,12,STB GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-11-20
238,ESTERY,16,ŻUKOWSKI DARIUSZ,2026-01-10
239,ESTERY,18,NOVA ADAM MELNYCZUK SPÓŁKA JAWNA,2028-12-31
240,ESTERY,14 lok. 1,C PROFIT 2ART SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-03-22
241,ESTERY,14/A,WOŁEK ANDRZEJ,2027-03-31
242,FABRYCZNA,13,CAFE FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
243,FABRYCZNA,13,AZJA FABRYCZNA SPÓŁKA Z OGRABNICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
244,FABRYCZNA,13,WEGE FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
245,FABRYCZNA,13,RESTAURACJA FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
246,FABRYCZNA,13,F. R. B. INTER-BUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-10-06
247,FABRYCZNA,13,BROWAR FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-17
248,FELICJANEK,10,DĘBSKA KALINA,2028-05-20
249,FELIKSA KONECZNEGO,4/11U,RADZISZEWSKI RAFAŁ,2022-07-03
250,FELIKSA KONECZNEGO,4/3U,GASTRO SUKCES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-14
