index,address_1,address_2,name,expiration_date
185,DĄBSKA,5,UNIREST HOTELE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-03
186,DĄBSKA,18D/LU 8,"DANIEC PAULINA, SACHA JAKUB",2031-03-29
187,DĄBSKA,22 A,ZIVKOVIC ALEKSANDAR,2032-06-05
188,DĄBSKA,22A lok. U1,"DUDEK DAGMARA, DUDEK PAWEŁ",2030-08-08
189,DŁUGA,9,LEGENDZIEWICZ JACEK,2028-12-19
190,DŁUGA,31,ŁOPUSZKO JACEK,2031-07-06
191,DŁUGA,22/2B,NGUYEN HIEN,2029-07-08
192,DŁUGA,47/1A,AHMAD BILAL,2032-04-14
193,DŁUGA,49-51,JANIK JAN,2031-05-24
194,DŁUGA,69B/69C,PRUSAK GRZEGORZ,2027-04-30
195,DŁUGA,78/1,TOSCANTI SPÓŁKA Z O.O.,2031-07-11
196,DŁUGA,78-80,AVENA HOTEL SPÓŁKA Z O.O.,2030-08-04
197,DŁUGA,82/LU22,JARZYNA WIKTORIA,2027-09-15
198,DOBREGO PASTERZA,8,AKR SPÓŁKA Z O.O.,2032-01-15
199,DOBREGO PASTERZA,67,MERIN SPÓŁKA Z O.O.,2031-01-16
200,DOBREGO PASTERZA,99,ŚWIADEK TOMASZ,2027-03-10
201,DOBREGO PASTERZA,124,HOTEL SWING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-22
202,DOBREGO PASTERZA,126,PARK WODNY W KRAKOWIE S. A.,2031-02-06
203,DOBREGO PASTERZA,128,MULTIKINO SPÓŁKA AKCYJNA,2029-05-03
204,DOBREGO PASTERZA,118F lok. LU 1,"WARCHOŁ WIOLETTA, KOZIOŁ KRYSTIAN",2032-05-07
205,DOBREGO PASTERZA,118G/U2,NOCOŃ AGNIESZKA,2025-11-04
206,DOBREGO PASTERZA,"120 / LU 4, LU 5",SZMAJ TOMASZ,2031-01-12
207,DOBREGO PASTERZA,120/LU7,IDAA GASTRONOMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2032-10-13
208,DOLNYCH MŁYNÓW,5,LIDER ELAM SPÓŁKA Z O.O.,2032-04-24
209,DOLNYCH MŁYNÓW,9,LESICKI ŁABAJ CLASSIC ROCK CLUB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚĆIĄ SPÓŁKA KOMANDYTOWA,2029-02-28
210,DOLNYCH MŁYNÓW,3/3,CISZKOWICZ MACIEJ,2028-07-13
211,DOMINIKAŃSKA,1,LARIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-10
212,DOMINIKAŃSKA,3,CULINARY GLOBAL CONCEPT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-03-31
213,DR. JÓZEFA BABIŃSKIEGO,2,NGUYEN SY NGOC,2028-06-07
214,DR. JÓZEFA BABIŃSKIEGO,54,AMREST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-12
215,DR. LUDWIKA ZAMENHOFA,6 LOK.1A,ANUBIS POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2032-02-19
216,DWORCOWA,5A,SZULC KORNELIA,2032-06-09
217,DWORCOWA,6D,NGUYEN SONG,2030-07-16
218,DYWIZJONU 303,56C /U-3,CHLIPAŁA JACEK,2032-05-08
219,DYWIZJONU 303,62C/lok. U 16,HALAMA ŁUKASZ,2029-06-13
220,ELJASZA WALEREGO RADZIKOWSKIEGO,77,"STACHNIK MARCIN, ŚCIBOR MARCIN",2030-05-08
221,ELJASZA WALEREGO RADZIKOWSKIEGO,109,WAWEL-IMOS INTERNATIONAL SPÓŁKA AKCYJNA,2032-06-24
222,ELJASZA WALEREGO RADZIKOWSKIEGO,142,RADZIKOWSKIEGO Q HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2028-05-05
223,EMAUS,3,ZYGADŁO KATARZYNA,2028-03-04
224,EMAUS,28B,"MICHAŁOWKA DARIUSZ JEZIERSKI, MONIKA JEZIERSKA SPÓŁKA JAWNA",2030-03-13
225,ESTERY,1,SKWER D. JODŁOWSKI SPÓŁKA KOMANDYTOWA,2028-03-04
226,ESTERY,5,"ALCHEMIA WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2031-02-28
227,ESTERY,6,BASTA INVEST GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-17
228,ESTERY,10,KŁOS PAWEŁ,2028-09-29
229,ESTERY,12,FOLGA KRAKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-04-11
230,ESTERY,16,ŻUKOWSKI DARIUSZ,2026-01-10
231,ESTERY,18,NOVA KLUBOWA ADAM MELNYCZUK SPÓŁKA JAWNA,2030-08-31
232,ESTERY,18,NOVA ADAM MELNYCZUK SPÓŁKA KOMANDYTOWA,2028-12-31
233,ESTERY,14/A,WOŁEK ANDRZEJ,2027-03-31
234,ESTOŃSKA,dz. 302/13,RAMONAK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-04-14
235,FABRYCZNA,13,WEGE FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
236,FABRYCZNA,13,F. R. B. INTER-BUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-10-06
237,FABRYCZNA,13,RESTAURACJA FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
238,FABRYCZNA,13,AZJA FABRYCZNA SPÓŁKA Z OGRABNICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
239,FABRYCZNA,13,BROWAR FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-17
240,FABRYCZNA,13,HOTELOWA FABRYCZNA SPÓŁKA Z O.O.,2030-12-05
241,FABRYCZNA,13,CAFE FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
242,FELICJANEK,10,DĘBSKI ŁUKASZ,2031-09-10
243,FELIKSA KONECZNEGO,4 lok. 3U,TOMCZYK MATEUSZ,2030-05-17
244,FELIKSA KONECZNEGO,4/11U,RADZISZEWSKI RAFAŁ,2030-08-01
245,FELIKSA KONECZNEGO,6/U18,RACHTAN-GROCHAL MAŁGORZATA,2026-12-04
246,FELIKSA WROBELA,13,METAL SERVICE SPÓŁKA Z O.O.,2030-09-18
247,FLISACKA,3,"KOGUT MAGDALENA, BRYG MAREK, BRYG MARIA, BRYG WOJCIECH",2027-02-06
248,FLORIANA STRASZEWSKIEGO,12,HOTEL QUEEN A. KURNIK SPÓŁKA KOMANDYTOWA,2027-09-11
