index,address_1,address_2,name,expiration_date
44,BARSKA,2,"FIRMA BUDOWLANA STAMBUD MAŁGORZTA MRÓZ, STANISŁAW MRÓZ SPÓŁKA JAWNA",2031-06-30
45,BARSKA,69 lok. LU 1,IMA SUSHI SPÓŁKA Z O.O.,2032-09-10
46,BARTOSZA GŁOWACKIEGO,4,KAIM PATRYK,2031-04-02
47,BASZTOWA,15,NAWITO SPÓŁKA Z O.O.,2031-03-20
48,BASZTOWA,25,KOMUSIŃSKI STANISŁAW HOTEL POLONIA W SPADKU,2031-02-06
49,BENEDYKTYŃSKA,37,"""BENEDICITE"" JEDNOSTKA GOSPODARCZA OPACTWA BENEDYKTYNÓW W TYŃCU",2028-11-16
50,BERKA JOSELEWICZA,17,FAB FUSION BAŚ STOLAREK SPÓŁKA JAWNA,2031-08-31
51,BERKA JOSELEWICZA,17-19,"HOTEL METROPOLITAN SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ, .",2031-07-29
52,BERKA JOSELEWICZA,21B,THE MOON LOUNGE BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-11-09
53,BERNARDA WAPOWSKIEGO,8,WINNICA & WINO SPÓŁKA Z O.O.,2032-06-10
54,BIAŁORUSKA,8B,CISAK MARIA,2031-02-25
55,BIEŃCZYCKA,168 PAW. 201,MATUŁA JACEK,2032-01-11
56,BOCHEŃSKA,7,KONOPKA WOJCIECH,2031-04-16
57,BOCHEŃSKA,7,BOCH7 SPÓŁÓKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2032-09-22
58,BOCHEŃSKA,5/LU 1,GUMULIŃSKA EWA,2031-10-10
59,BOCIANA,8,KAPAŁA MACIEJ,2028-07-09
60,BOLESŁAWA LIMANOWSKIEGO,1,"RAKOCZY ALEKSANDRA, KRAWIEC PIOTR",2027-09-11
61,BOLESŁAWA ORLIŃSKIEGO,5/12,BAŃDURA MARCIN,2027-04-09
62,BOLESŁAWA ŚMIAŁEGO,60,FERO EXPRESS HOTEL I RESTAURACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ,2026-12-31
63,BORKOWSKA,32,HK GROUP SPÓŁKA Z O.O.,2032-02-22
64,BOROWINOWA,2,SW SATUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-10
65,BOSACKA,5/1A,KRAK REST TOMASZ CICHOŃ SPÓŁKA JAWNA,2025-10-04
66,BOŻEGO CIAŁA,7,CYKLOP SPÓŁKA Z O.O.,2031-12-04
67,BOŻEGO CIAŁA,7,PLANSZE KULTURY SPÓŁKA Z O.O.,2032-08-14
68,BOŻEGO CIAŁA,9,ŁUCZYŃSKI BARTOSZ,2030-09-01
69,BOŻEGO CIAŁA,12,GASTRO INVEST GROUP SPÓŁKA Z O.O.,2031-06-07
70,BOŻEGO CIAŁA,14/1,LITEX HORECA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-12
71,BOŻEGO CIAŁA,14/2,LITEX HORECA SPÓŁKA Z O.O.,2031-10-31
72,BOŻEGO CIAŁA,11/LU1,OGIEŃ GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-06-14
73,BRACKA,4,1ST FLOOR SPÓŁKA Z O.O.,2024-12-26
74,BRACKA,6,MEETINGPOINTGROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ,2029-12-28
75,BRACKA,13,"WYGAŚ BEATA, WYGAŚ PAWEŁ",2029-05-09
76,BRACKA,3-5/5,ŚLUSARCZYK ILONA,2032-05-12
77,BRACKA,3-5,KŁOBUCH MAREK,2025-12-06
78,BRACKA,3-5,"FEDAS-FRĄCZEK BOŻENA, BISTROŃ ANNA",2028-05-20
79,BRACKA,3-5,"KŁOBUCH MAREK, KŁOBUCH MARZENA",2025-05-09
80,BRACKA,6 / S-1,MARZECKI TOMASZ,2030-01-31
81,BRZOZOWA,4/1-3,PLANSZE KULTURY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-06
82,BRZOZOWA,17 / 4-5,KARAKTER RESTAURACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-08-04
83,BRZOZOWA,15/1,MUHI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2032-07-10
84,BRZOZOWA,17/3,"KUMOR GRZEGORZ, MARS MARCIN",2031-12-21
85,BULWAR CZERWIEŃSKI,dz. 172/7 obr. 3 śródmieście,KAPUSTA KRYSTIAN,2028-09-30
86,BULWAR CZERWIEŃSKI,dz. 81/5 obr. 146 i,SZEWCZYK EDYTA,2027-04-18
87,BULWAR CZERWIEŃSKI,dz. nr 172,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2032-04-06
88,BULWAR CZERWIEŃSKI,dz. nr 172/7,KAPUSTA KRYSTIAN,2031-05-22
89,BULWAR CZERWIEŃSKI,dz. nr 81/5,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2032-04-06
90,BULWAR CZERWIEŃSKI,dz. nr 81/5 obr. 146,STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2028-09-30
91,BULWAR INFLANCKI,DZ.112/9,EVENTS MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2032-08-14
92,BULWAR KURLANDZKI,dz. 137/7 obr. 12,KAPUSTA KRYSTIAN,2031-05-22
93,BULWAR KURLANDZKI,DZ. 94 OBR. 15,KAPUSTA KRYSTIAN,2027-05-29
94,BULWAR KURLANDZKI,dz. nr 94 obr.15,"KLAUS ZENON, SŁAWOMIR ŻĄDŁO, MATEUSZ KALETA",2032-04-14
95,BULWAR KURLANDZKI,dz.137/7 obr.12,OWTO SPÓŁKA Z O.O.,2032-05-16
96,BULWAR WOŁYŃSKI,4,HOTELE REMO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-05-04
97,BULWAR WOŁYŃSKI,"DZ. NR 548/5 OBR. 12, PODGÓRZE",STER EWA BIGOSZ - LASSOTA I PIOTR WIŚNIEWSKI SPÓŁKA JAWNA,2028-03-09
98,BULWAR WOŁYŃSKI,dz. nr. 548/5,LAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-29
99,BULWAROWA,35A,HOTEL KRAKÓW EAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-08-06
100,CECHOWA,101,KAWENA SPÓŁKA Z O.O.,2030-11-15
101,CENTRALNA,41A,ESSEN GROUP SPÓŁKA Z O.O.,2031-08-13
102,CENTRALNA,41A,CUBE WALLS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-01
103,CENTRUM E,12,ŚWIĘTALSKA JADWIGA,2026-11-07
104,CISOWA,2,KOŁODZIEJCZYK RENATA,2028-09-09
105,CZARNOWIEJSKA,6,HORTA SPÓŁKA Z O.O.,2032-04-14
106,CZARNOWIEJSKA,55,TROCHA ZBIGNIEW,2030-07-07
107,CZYSTA,3/2,SASINOWSKA ANNA,2031-12-14
108,DAJWÓR,3,ARTEFAKT SPÓŁKA Z O.O.,2031-12-10
109,DAJWÓR,8,B 1881 SPÓŁKA Z O.O.,2032-04-21
110,DAJWÓR,14-16,WEŹŻE KRAFTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-07
111,DAJWÓR,19 lok. LU 1,DO NOT DISTURB SPÓŁKA Z O.O.,2032-06-02
112,DAJWÓR,20 LU 6,WINIARNIA SPÓŁKA Z O.O.,2031-02-06
113,DAJWÓR,20/LU 1,KOSTRZ KACPER,2032-01-11
114,DANIELA CHODOWIECKIEGO,1,"TRATTORIA BŁONIA K. BOBIKIEWICZ SPÓŁKA JAWNA, ., ., .",2027-07-08
115,DĄBSKA,5,UNIREST HOTELE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-30
116,DĄBSKA,5,UNIREST HOTELE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-03
117,DŁUGA,9,LEGENDZIEWICZ JACEK,2029-12-16
118,DŁUGA,31,ŁOPUSZKO JACEK,2031-07-06
119,DŁUGA,47/1A,AHMAD BILAL,2032-04-14
120,DŁUGA,49-51,JANIK JAN,2031-05-24
121,DŁUGA,69B/69C,PRUSAK GRZEGORZ,2027-04-30
122,DŁUGA,78/1,TOSCANTI SPÓŁKA Z O.O.,2031-07-11
123,DŁUGA,78-80,AVENA HOTEL SPÓŁKA Z O.O.,2030-08-04
124,DOBREGO PASTERZA,8,AKR SPÓŁKA Z O.O.,2032-01-15
125,DOBREGO PASTERZA,124,HOTEL SWING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-22
126,DOBREGO PASTERZA,128,MULTIKINO SPÓŁKA AKCYJNA,2029-05-03
127,DOBREGO PASTERZA,118F lok. LU 1,"WARCHOŁ WIOLETTA, KOZIOŁ KRYSTIAN",2032-05-07
128,DOBREGO PASTERZA,118G/U2,NOCOŃ AGNIESZKA,2025-11-04
129,DOBREGO PASTERZA,"120 / LU 4, LU 5",SZMAJ TOMASZ,2031-01-12
130,DOBREGO PASTERZA,120/LU7,IDAA GASTRONOMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2032-10-13
131,DOLNYCH MŁYNÓW,5,LIDER ELAM SPÓŁKA Z O.O.,2032-04-24
132,DOLNYCH MŁYNÓW,9,LESICKI ŁABAJ CLASSIC ROCK CLUB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚĆIĄ SPÓŁKA KOMANDYTOWA,2029-02-28
133,DOMINIKAŃSKA,1,LARIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-10
134,DOMINIKAŃSKA,3,CULINARY GLOBAL CONCEPT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-03-31
135,DR. LUDWIKA ZAMENHOFA,6 LOK.1A,ANUBIS POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2032-02-19
136,DWORCOWA,5A,SZULC KORNELIA,2032-06-09
137,ELJASZA WALEREGO RADZIKOWSKIEGO,109,WAWEL-IMOS INTERNATIONAL SPÓŁKA AKCYJNA,2032-06-24
138,ELJASZA WALEREGO RADZIKOWSKIEGO,142,RADZIKOWSKIEGO Q HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2028-05-05
139,EMAUS,28B,"MICHAŁOWKA DARIUSZ JEZIERSKI, MONIKA JEZIERSKA SPÓŁKA JAWNA",2030-03-13
140,ESTERY,1,SKWER D. JODŁOWSKI SPÓŁKA KOMANDYTOWA,2028-03-04
141,ESTERY,5,"ALCHEMIA WITYŃSKI, ŻAKOWSKI SPÓŁKA JAWNA",2031-02-28
142,ESTERY,6,BASTA INVEST GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-17
143,ESTERY,10,KŁOS PAWEŁ,2028-09-29
144,ESTERY,12,FOLGA KRAKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-04-11
145,ESTERY,16,ŻUKOWSKI DARIUSZ,2026-01-10
146,ESTERY,18,NOVA KLUBOWA ADAM MELNYCZUK SPÓŁKA JAWNA,2030-08-31
147,ESTERY,18,NOVA ADAM MELNYCZUK SPÓŁKA KOMANDYTOWA,2028-12-31
148,ESTERY,14/A,WOŁEK ANDRZEJ,2027-03-31
149,FABRYCZNA,13,F. R. B. INTER-BUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-10-06
150,FABRYCZNA,13,RESTAURACJA FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
151,FABRYCZNA,13,AZJA FABRYCZNA SPÓŁKA Z OGRABNICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-03-16
152,FABRYCZNA,13,BROWAR FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-17
153,FABRYCZNA,13,HOTELOWA FABRYCZNA SPÓŁKA Z O.O.,2030-12-05
154,FABRYCZNA,13,CAFE FABRYCZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
155,FABRYCZNA,13 seg. Z 2,WEGE FABRYCZNA SPÓŁKA Z O.O.,2032-09-17
156,FELICJANEK,10,DĘBSKI ŁUKASZ,2031-09-10
157,FELIKSA KONECZNEGO,4 lok. 3U,TOMCZYK MATEUSZ,2030-05-17
158,FELIKSA WROBELA,13,METAL SERVICE SPÓŁKA Z O.O.,2030-09-18
159,FLISACKA,3,"KOGUT MAGDALENA, BRYG MAREK, BRYG MARIA, BRYG WOJCIECH",2027-02-06
160,FLORIANA STRASZEWSKIEGO,12,HOTEL QUEEN A. KURNIK SPÓŁKA KOMANDYTOWA,2027-09-11
161,FLORIANA STRASZEWSKIEGO,27,PIRS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-11-19
162,FLORIANA STRASZEWSKIEGO,28,"TOMCZYK MAREK, RYDZEK RAFAŁ, MAZGAJ MATEUSZ",2031-11-17
163,FLORIAŃSKA,3,LUNZ SEBASTIAN,2030-10-10
164,FLORIAŃSKA,3,RAMIR SPÓŁKA Z O.O.,2032-03-05
165,FLORIAŃSKA,9,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-06-05
166,FLORIAŃSKA,11,VIDOJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-18
167,FLORIAŃSKA,13,VIVA LA PINTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-31
168,FLORIAŃSKA,14,HOLDING LIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-03-18
169,FLORIAŃSKA,15,PM MANAGEMENT SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2031-09-04
170,FLORIAŃSKA,15,"DWORZAŃSKI PIOTR, DWORZAŃSKI MAREK",2030-04-10
171,FLORIAŃSKA,16,WIRTUOSO SPÓŁKA Z O.O.,2031-05-15
172,FLORIAŃSKA,20,STAROPOLSKIE TRUNKI REGIONALNE SPÓŁKA Z O.O.,2031-04-10
173,FLORIAŃSKA,21,GD ENTERPRISES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-10-06
174,FLORIAŃSKA,24,ZEERA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-11-30
175,FLORIAŃSKA,24,KOŁODZIEJ SEBASTIAN,2032-08-08
176,FLORIAŃSKA,26,TMK INWESTYCJE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ,2030-02-14
177,FLORIAŃSKA,26,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-11-08
178,FLORIAŃSKA,27,DREAM SPÓŁKA Z O.O.,2030-11-09
179,FLORIAŃSKA,28,DOBRY HOTEL SPÓŁKA Z OGRANICZONA ODPOWIEDZILANOŚCIĄ SPÓŁKA KOMANDYTOWA,2030-09-05
180,FLORIAŃSKA,30,KOSTA SPÓŁKA Z O.O.,2031-09-03
181,FLORIAŃSKA,33,PYLA I SMAGACZ SINGLE SPÓŁKA JAWNA,2030-02-11
182,FLORIAŃSKA,34,MEX K SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-26
183,FLORIAŃSKA,38,LOFT AFFAIR SPÓŁKA Z O.O.,2032-10-16
184,FLORIAŃSKA,45,KULIŚ STANISŁAW,2031-07-24
185,FLORIAŃSKA,47,SMAGACZ TOMASZ,2027-01-14
186,FLORIAŃSKA,47,"RESTAURACJA VOTO SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ, .",2028-03-31
187,FLORIAŃSKA,53,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN",2028-08-21
188,FLORIAŃSKA,18 lok. 3,ICIEK WANDA,2032-09-19
189,FLORIAŃSKA,18/U 2,PARTY TIME SPÓŁKA Z O.O.,2030-09-07
190,FLORIAŃSKA,43/6,MAŁOPOLSKA PRYWATNA KOMUNIKACJA SAMOCHODOWA SPOŁKA Z GRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2031-02-26
191,FLORIAŃSKA,51 lok. LU 1,PNB INTERACTIVE SPÓŁKA Z O.O.,2032-10-10
192,FLORIAŃSKA,6 lok. 12,KORNIO ARTUR,2031-07-23
193,GAJOWA,16,"STOKŁOSA ANNA, OSMAŃSKA MAŁGORZATA, STOKŁOSA-CUCCINIELLO MARIA",2031-03-11
194,GALICYJSKA,9,SCC - SERVICE CONGRESS CENTER SPÓŁKA Z O.O.,2031-10-09
195,GALICYJSKA,1/1,EDA TECHNOLOGIES SPÓŁKA Z O.O.,2029-09-16
196,GEN. AUGUSTA FIELDORFA-NILA,17/JU-14,MOŹDZIŃSKI PIOTR,2029-06-10
197,GEN. CHŁOPICKIEGO,3,SENDERSKA DOMINIKA,2031-02-28
198,GEN. HENRYKA KAMIEŃSKIEGO,11,BONARKA RESTAURACJA BRONOWICE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-05-24
199,GEN. HENRYKA KAMIEŃSKIEGO,11,SALE ZABAW FIKOŁKI SPÓŁKA Z O.O.,2032-06-30
200,GEN. JÓZEFA DWERNICKIEGO,5,FILARSKI WOJCIECH,2027-04-03
201,GEN. TADEUSZA KOŚCIUSZKI,3,SZCZEPKOWICZ BOGUSŁAW,2028-03-16
202,GEN. TADEUSZA KOŚCIUSZKI,5,ORBIS SPÓŁKA AKCYJNA,2030-03-17
203,GEN. TADEUSZA KOŚCIUSZKI,14,JOPEK WIESŁAW,2025-09-16
204,GEN. TADEUSZA KOŚCIUSZKI,19,HYRENKO ANNA,2030-09-25
205,GEN. TADEUSZA KOŚCIUSZKI,42,STOLARSKI MACIEJ,2030-02-08
206,GĘSIA,22A,LEGENDZIEWICZ JACEK,2029-05-25
207,GLINIK,73,GRUCHAŁA JOANNA,2029-03-09
208,GŁÓWNY,6,SZARA RESTO-BAR SPÓŁKA Z O. O.,2025-08-31
209,GŁÓWNY,10,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
210,GŁÓWNY,17,SZARA GĘŚ MSHG SPÓŁKA Z O.O.,2024-12-15
211,GŁÓWNY,46,PIJALNIE CZEKOLADY SPÓŁKA Z O.O.,2025-08-08
212,GOŁAŚKA,1A,"SZULC DARIUSZ, SZULC KAMIL",2030-02-13
213,GOŁĘBIA,2,YMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-01-31
214,GOŁĘBIA,2,MAJEWSKA-SKROBICH LEOKADIA,2032-06-09
215,GOŁĘBIA,4,LUCHETTA ŁODZIŃSKA MAGDALENA,2027-05-20
216,GOŁĘBIA,5,HORECA INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-14
217,GOŁĘBIA,6,LASTRIKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-30
218,GOŁĘBIA,8,WŁODARCZYK-KAZUBOWSKA DOROTA,2027-09-30
219,GRODZKA,2,MECHMEN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-04-24
220,GRODZKA,3,GRUZIŃSKIE CHACZAPURI SPÓLKA Z O.O. SPÓŁKA KOMANDYTOWA,2031-01-14
221,GRODZKA,5,RESTO22 SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2031-08-17
222,GRODZKA,6,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-07-12
223,GRODZKA,8,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA,2026-10-24
224,GRODZKA,9,DEL MAX SPÓŁKA Z O.O.,2032-01-03
225,GRODZKA,21,FUNDACJA ŚWIĘTEGO WŁODZIMIERZA CHRZCICIELA RUSI KIJOWSKIEJ W KRAKOWIE,2031-04-21
226,GRODZKA,33,WIŚNIOWY SAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-17
227,GRODZKA,34,LETS SING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2030-09-08
228,GRODZKA,35,ŁODZIŃSKI JACEK,2030-01-18
229,GRODZKA,37,"ZAMORSKA BARBARA, KĘDZIOR ANNA",2031-05-23
230,GRODZKA,39,WINE&DINE SPÓŁKA Z O.O.,2032-08-08
231,GRODZKA,40,FOLKLOR KULINARNY FIDELUS I WSPÓLNICY SPÓŁKA KOMANDYTOWA,2029-05-31
232,GRODZKA,41,FORTE DE LEO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-29
233,GRODZKA,51,"OSTI-HOTELE OSTROWSKA, OSTACHOWSKA-JAROCKA SPÓŁKA KOMANDYTOWA",2031-08-09
234,GRODZKA,51,P. O. B. SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-24
