index,address_1,address_2,name,expiration_date
236,FLORIAŃSKA,26.0,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-01-14
237,FLORIAŃSKA,26.0,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-11-08
238,FLORIAŃSKA,27,WARMUZ ŁUKASZ,2028-09-30
239,FLORIAŃSKA,28,DOBRY HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2022-09-05
240,FLORIAŃSKA,30,KOSTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-03
241,FLORIAŃSKA,33,SMAGACZ TOMASZ,2028-09-27
242,FLORIAŃSKA,34,MEX KRAKÓW SPÓŁKA Z O.O.,2022-07-16
243,FLORIAŃSKA,34,MEX K SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-26
244,FLORIAŃSKA,36,KRAKOWSKIE WYPIEKI ROMANISZYN SPÓŁKA KOMANDYTOWA,2029-11-02
245,FLORIAŃSKA,38,"LALOWICZ MAŁGORZATA, DUTKIEWICZ MARIUSZ",2025-12-05
246,FLORIAŃSKA,39,"WIĘCEK PRZEMYSŁAW, WIĘCEK MICHAŁ",2027-11-06
247,FLORIAŃSKA,43,MAŁOPOLSKA PRYWATNA KOMUNIKACJA SAMOCHODOWA SPÓŁKA Z O. O.,2023-02-26
248,FLORIAŃSKA,45,KULIŚ STANISŁAW,2023-07-24
249,FLORIAŃSKA,47,SMAGACZ TOMASZ,2027-01-14
250,FLORIAŃSKA,47,"TOTA JAN, VOIGT ROBERT",2028-03-31
251,FLORIAŃSKA,53,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN",2028-08-21
252,FLORIAŃSKA,40/U-1,DOBRZAŃSKI RAFAŁ,2026-12-31
253,FORTECZNA,22,NATALIA SPÓŁKA Z O.O.,2022-02-06
254,FRANCISZKA HYNKA,59-60,NGUYEN VAN,2028-07-12
255,FRANCISZKA KNIAŹNINA,1/U4,KRUSZEC ANDRZEJ,2029-08-26
256,GAJOWA,16,"OSMAŃSKA MAŁGORZATA, STOKŁOSA ANNA, STOKŁOSA-CUCCINIELLO MARIA",2023-03-11
257,GALICYJSKA,9,SCC-SERVICE CONGRESS CENTER SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2022-12-31
258,GALICYJSKA,1/LU7,WALCZAK JAN,2027-11-05
259,GARBARSKA,18 lok. 1,MARK PLUS EURODOM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-04-17
260,GEN. ANTONIEGO JÓZEFA MADALIŃSKIEGO,3,DĄBROWA MONIKA,2028-01-16
261,GEN. AUGUSTA FIELDORFA-NILA,17/JU-14,MOŹDZIŃSKI PIOTR,2029-06-10
262,GEN. HENRYKA KAMIEŃSKIEGO,11,DASOM SPÓŁKA Z O.O. SP. K.,2024-11-30
263,GEN. HENRYKA KAMIEŃSKIEGO,11,"""DOMINIUM"" SPÓŁKA AKCYJNA",2026-12-30
264,GEN. HENRYKA KAMIEŃSKIEGO,11,BONARKA RESTAURACJA BRONOWICE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-24
265,GEN. HENRYKA KAMIEŃSKIEGO,11,AMREST SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-02-06
266,GEN. JÓZEFA CHŁOPICKIEGO,3,SENDERSKA DOMINIKA,2023-02-28
267,GEN. JÓZEFA CHŁOPICKIEGO,1/4,"MALINOVA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",2023-07-05
268,GEN. JÓZEFA DWERNICKIEGO,5,FILARSKI WOJCIECH,2027-04-03
269,GEN. ROMANA SOŁTYKA,19,BROSZKIEWICZ STANISŁAW,2028-09-21
270,GEN. TADEUSZA BORA- KOMOROWSKIEGO,41,BB ACTIVE INVEST SPÓŁKA Z O.O.,2022-10-16
271,GEN. TADEUSZA BORA- KOMOROWSKIEGO,41,"SZAFRAŃSKA ALICJA, SZAFRAŃSKA KLAUDIA, KRAWIEC WIESŁAW",2022-11-22
272,GEN. TADEUSZA KOŚCIUSZKI,3,SZCZEPKOWICZ BOGUSŁAW,2028-03-16
273,GEN. TADEUSZA KOŚCIUSZKI,5,ORBIS S.A.,2022-03-17
274,GEN. TADEUSZA KOŚCIUSZKI,14,JOPEK WIESŁAW,2025-09-16
275,GEN. WITOLDA URBANOWICZA,10A,DELICIOSO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMADYTOWA,2028-02-10
276,GĘSIA,22A,LEGENDZIEWICZ JACEK,2029-05-25
277,GLINIK,73,GRUCHAŁA JOANNA,2029-03-09
278,GŁÓWNY,1,ARKADY B. MORDARSKI P. JARCZEWSKI SPÓŁKA JAWNA,2023-01-14
279,GŁÓWNY,6,SZARA RESTO-BAR SPÓŁKA Z O. O.,2025-08-31
280,GŁÓWNY,7,FIGA-2 ŁACHWA I WSPÓLNICY SPÓŁKA JAWNA,2023-05-15
281,GŁÓWNY,9,DURBAS ANDRZEJ,2023-01-08
282,GŁÓWNY,10,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
283,GŁÓWNY,17,SZARA GĘŚ MSHG SPÓŁKA Z O.O.,2024-12-15
284,GŁÓWNY,18,BALMAR M. KAŁUGA SPÓŁKA JAWNA,2025-01-11
285,GŁÓWNY,22,RESTAURACJA SIOUX P. S. KARŁOWSCY SPÓŁKA JAWNA,2022-12-31
286,GŁÓWNY,27,CABARET SPÓŁKA Z O. O.,2023-02-15
287,GŁÓWNY,28,"ADAMCZYK JAKUB, WĘGLARZ MACIEJ",2022-11-07
288,GŁÓWNY,29,"ADAMCZYK JAKUB, WĘGLARZ MACIEJ",2027-05-31
289,GŁÓWNY,46,PIJALNIE CZEKOLADY SPÓŁKA Z O.O.,2025-08-08
290,GŁÓWNY,39-40,LOŻA KRZYSZTOF NOWOSAD SPÓŁKA JAWNA,2022-12-09
291,GOŁAŚKA,4,MICHALIK WANDA,2023-06-19
292,GOŁAŚKA,1A,"SZULC KAMIL, SZULC DARIUSZ",2022-01-24
293,GOŁĘBIA,2,YMY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-01-31
294,GOŁĘBIA,3,KOMIEROWSKI PAWEŁ,2023-06-06
295,GOŁĘBIA,4,LUCHETTA ŁODZIŃSKA MAGDALENA,2027-05-20
296,GOŁĘBIA,6,LASTRIKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-30
297,GOŁĘBIA,8,WŁODARCZYK-KAZUBOWSKA DOROTA,2027-09-30
298,GRODZKA,3,GRUZIŃSKIE CHACZAPURI SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2023-01-14
299,GRODZKA,4,ATRIUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-07-22
300,GRODZKA,5,"GALICJA SMAKU B. STRZELEC SPÓŁKA KOMANDYTOWA, .",2022-01-25
301,GRODZKA,6,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-07-12
302,GRODZKA,8,REST - KRAK GASTROX SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓŁKA KOMANDYTOWA,2026-10-24
303,GRODZKA,9,ZNISZCZOŁ ELŻBIETA,2029-03-31
304,GRODZKA,10,CERASUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-02-10
305,GRODZKA,11,ANNA MARIA GRAPHIC PRODUCT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-08-12
306,GRODZKA,11,MINI MELTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
307,GRODZKA,21,FUNDACJA ŚWIĘTEGO WŁODZIMIERZA CHRZCICIELA RUSI KIJOWSKIEJ W KRAKOWIE,2023-04-21
308,GRODZKA,31,ODESSA MAMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-19
309,GRODZKA,33,WIŚNIOWY SAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-17
310,GRODZKA,34,REIZER AGNIESZKA,2022-09-30
311,GRODZKA,35,ŁODZIŃSKI JACEK,2022-01-18
312,GRODZKA,35,JACEK ŁODZIŃSKI,2022-07-31
313,GRODZKA,37,"KĘDZIOR ANNA, ZAMORSKA BARBARA",2023-05-23
314,GRODZKA,40,FOLKLOR KULINARNY TFMF INVESTMENT LP I WSPÓLNICY SPÓŁKA JAWNA,2029-05-31
315,GRODZKA,41,FORTE DE LEO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-29
316,GRODZKA,45,REGUŁA STANISŁAWA,2029-02-23
317,GRODZKA,48,PIZZATOPIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-08-09
318,GRODZKA,51,PROSECCO OYSTERS BAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-09-24
319,GRODZKA,51,OSTACHOWSKI ZBIGNIEW,2029-09-11
320,GRODZKA,63,FIORENTINA MSHG SPÓŁKA Z O.O.,2025-01-09
321,GRODZKA,65,"KAWIARNIA ""SANTOS"" BEDNARCZYK SPÓŁKA JAWNA",2029-06-16
322,GRODZKA,39/LU1,ENOTEKA PERGAMIN SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWO - AKCYJNA,2024-07-07
323,GRODZKA,4 /piwnice/,INVESTOR COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-10-29
324,GRODZKA,63/hotel,BALTHAZAR HOTEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-12-21
325,GROMADZKA,24C,MORAVSKIE WINO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-25
326,GRZEGÓRZECKA,69,QUOC PHONG LE,2028-11-09
327,GRZEGÓRZECKA,71,MASTERS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-01
328,GRZEGÓRZECKA,74,DURCZAK URSZULA,2023-06-10
329,GUSTAWA MORCINKA,40,KOTWICA MATEUSZ,2029-05-14
330,HALICKA,14A,PURO HOTEL KAZIMIERZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-07-04
331,HENRYKA KAMIEŃSKIEGO,11,CINEMA CITY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-12-18
332,HENRYKA PACHOŃSKIEGO,8A,MACIUSZEK RENATA,2027-03-25
333,HENRYKA SIENKIEWICZA,27,GMD PROPERTIES SPÓŁKA Z O.O. SPÓŁKA KOMANDYTOWA,2023-09-23
334,HETMANA ŻÓŁKIEWSKIEGO,26/3,BEREZA PAWEŁ,2023-02-03
335,IGNACEGO DASZYŃSKIEGO,13/36,ARTUR FRIEDLANDER,2023-11-30
336,IGNACEGO KRASICKIEGO,18,BALICKI BOGDAN,2022-02-09
337,IZAAKA,1,WRÓBEL GRZEGORZ,2029-01-31
338,IZAAKA,3,KORSAK WITOLD,2023-12-31
339,IZAAKA,1/1,BOGUSZEWICZ JAROSŁAW,2022-02-25
340,JAGIELLOŃSKA,2,REMO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2028-05-28
341,JAGIELLOŃSKA,5,RAMIR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-05-14
342,JAGIELLOŃSKA,10,FOCA EVENTS SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-06-30
343,JAGIELLOŃSKA,11,BANAŚ BARTŁOMIEJ,2027-03-07
344,JAGIELLOŃSKA,12,JONASZ SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-08-08
345,JAGIELLOŃSKA,15,MRUGALSKA MONIKA,2023-08-12
346,JAGIELLOŃSKA,"10 LOK. B, C",SENOR EVENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-05-20
347,JAGIELLOŃSKA,6/6A,PNB INTERACTIVE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2023-08-09
348,JAKUBA,19,"WOŁKOUN MARCIN, ZGÓRKIEWICZ KRZYSZTOF, KURBIEL RAFAŁ",2026-06-21
349,JAKUBA,19,"ZGÓRKIEWICZ KRZYSZTOF, WOŁKOUN MARCIN, KURBIEL RAFAŁ",2029-05-10
350,JAKUBA MAJORA,5A/1,SZAREK MARIUSZ,2028-01-23
351,JANA BUSZKA,4,JASICZEK EWA,2028-10-12
352,JANA DEKERTA,21,FAME SPORT SPÓŁKA Z O.O.SPÓŁKA KOMANDYTOWA,2022-10-19
353,JANA DEKERTA,47,POLSKIE MANUFAKTURY GASTRONOMICZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-09
354,JANA MATEJKI,3,JASZCZYK ANETA,2022-03-14
355,JANA MATEJKI,5,WALCZYK ELŻBIETA,2022-02-16
356,JANA PIETRUSIŃSKIEGO,12,"WRÓBLEWSKA JOANNA, BOGACKA MAŁGORZATA",2028-06-08
357,JANUSZA MEISSNERA,19,NOSEK ROBERT,2028-01-16
358,JERZEGO SMOLEŃSKIEGO,110,G8 GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-05
359,JERZEGO WASZYNGTONA,1,"MIKURDA BARBARA, CHECHELSKI ADAM",2027-06-17
360,JERZEGO WASZYNGTONA,1,KUSEK DARIUSZ,2022-09-21
361,JODŁOWA,13,ZR HOTELE SPÓŁKA Z O.O. KRAKÓW SPÓŁKA KOMANDYTOWA,2026-05-26
362,JONATANA WARSZAUERA,3,GUZDA JAROSŁAW,2022-12-20
363,JOSEPHA CONRADA,29,HOTEL CONRAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-03-14
364,JOSEPHA CONRADA,66,IKEA RETAIL SPÓŁKA Z O. O.,2022-08-18
365,JOSEPHA CONRADA,29A,BIUROWIEC CONRAD SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,2028-11-10
366,JÓZEFA,2,JACYNA PIOTR,2026-10-26
367,JÓZEFA,5,LOST GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-11-29
368,JÓZEFA,6,1ST FLOOR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-04-24
369,JÓZEFA,8,ŁUCZYŃSKA AGNIESZKA,2023-11-19
370,JÓZEFA,9,ZIELIŃSKI ZBIGNIEW,2022-11-03
371,JÓZEFA,11,PERETS VITALII,2027-06-06
372,JÓZEFA,11,RÓG MICHAŁ,2028-01-22
373,JÓZEFA,14,RESTAURACJA STARKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-12-04
374,JÓZEFA,16,ROMAŃSKI WOJCIECH,2022-05-09
375,JÓZEFA,17,KOLANKO NO 6 B. ZIARKOWSKA SPÓŁKA JAWNA,2023-01-14
376,JÓZEFA,17,"KALBARCZYK REMIGIUSZ, KALBARCZYK WANDA",2028-01-20
377,JÓZEFA,20,EUROCOOK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-03-26
378,JÓZEFA,24,HOTEL DEVELOPMENT GROUP SPÓŁKA Z O.O.,2022-06-26
379,JÓZEFA,26,"KUCHNIA WŁOSKA BEATA SEWERYN, ŁUKASZ PRZYBYLSKI SPÓŁKA JAWNA, .",2025-05-20
380,JÓZEFA,26,VARIOS ADAM MELNYCZUK SPÓŁKA JAWNA,2028-02-28
381,JÓZEFA,30,NOLOGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-04-10
382,JÓZEFA,30,NOLOGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-05-04
383,JÓZEFA,34,VIDOJU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-10-31
384,JÓZEFA,34,"SKUZA-KASZUBA ALEKSANDRA, KASZUBA MARIUSZ",2029-06-24
385,JÓZEFA,36,STOWARZYSZENIE FESTIWAL KULTURY ZYDOWSKIEJ,2027-02-17
386,JÓZEFA,40,2OKNA BUDZIŁO I RUDEK SPÓŁKA JAWNA,2029-08-09
387,JÓZEFA,12 lok. 1-2,"STUDNICKI KRZYSZTOF, STUDNICKI WOJCIECH",2025-03-12
388,JÓZEFA,"6 / 2U, 3U","SAŁAPA PAWEŁ, TOCZEK ROBERT",2029-11-14
389,JÓZEFA DIETLA,1,T.E.A. TIME SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-03-26
390,JÓZEFA DIETLA,33,RUCHY GEORGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-02-14
391,JÓZEFA DIETLA,39,RED BOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIA,2029-06-10
392,JÓZEFA DIETLA,49,"KORSAK-PRZYBOŚ ŁUCJA, KORSAK WITOLD",2025-03-02
393,JÓZEFA DIETLA,49,BATRUCH ANDRZEJ,2027-07-29
394,JÓZEFA DIETLA,50,VR STUDIO SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-08
395,JÓZEFA DIETLA,60,HOSPITALITY INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2029-12-21
396,JÓZEFA DIETLA,64,MARCHWIŃSKI JANUSZ,2027-10-03
397,JÓZEFA DIETLA,75,STRZEBOŃSKA ANNA,2026-12-31
398,JÓZEFA DIETLA,85,PRESTIGE COMPANY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-07-30
399,JÓZEFA DIETLA,113,POLISH HOSPITALITY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-04-16
400,JÓZEFA DIETLA,44/59,VINCENTI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-14
401,JÓZEFA DIETLA,45/47 lok. 5,GRABOWSKA DOMINIKA,2027-04-01
402,JÓZEFA DIETLA,46A,POTOCKA MAŁGORZATA,2029-08-04
403,JÓZEFA DIETLA,57/LU 1,FIDESTE SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-05
404,JÓZEFA DIETLA,58/6,SH&H SP. Z O.O. SP. K.,2023-08-17
405,JÓZEFA DIETLA,69/1,CLOUDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
406,JÓZEFA DIETLA,75/3,"ZAWISTOWSKA KAZIMIERA, MARZECKI TOMASZ",2028-06-30
407,JÓZEFA DIETLA,97/5A,"WOJDYŁO JAKUB, RYBARZ KAZIMIERZ",2027-12-18
408,JÓZEFA KAŁUŻY,1/3,MISKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2028-10-18
409,JÓZEFA MACKIEWICZA,1,MAGDZIARZ JAN,2023-08-09
410,JÓZEFA MACKIEWICZA,14B,NEW WORLD JOINT-VENTURE SP. Z O.O.,2022-03-15
411,JÓZEFA MACKIEWICZA,,"PROKOPIK SŁAWOMIR, PROKOPIK MAREK",2029-08-16
412,JÓZEFA MARCIKA,27,RESTAURACJA LA FORCHETTA PAMUŁA KOZANECKA SPÓŁKA JAWNA,2029-05-19
413,JÓZEFA ROSTAFIŃSKIEGO,4,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE AKADEMICA,2029-09-27
414,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STIDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE ACADEMICA,2029-09-10
415,JÓZEFA ROSTAFIŃSKIEGO,10,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO - HUTNICZEJ W KRAKOWIE ACADEMICA,2021-12-31
416,JÓZEFA SZUJSKIEGO,3,TOSHI SPÓŁKA AKCYJNA,2029-08-19
417,JÓZEFA SZUJSKIEGO,4,GRAND ASCOT WRZECIONEK SPÓŁKA JAWNA,2027-04-29
418,JÓZEFA SZUJSKIEGO,5,BIURO TURYSTYKI ZWIĄZKU NAUCZYCIELSTWA POLSKIEGO LOGOSTOUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-12-31
419,JÓZEFA SZUJSKIEGO,1/1,MIĘTA RESTOBAR PLATINIUM ONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,2027-12-31
420,JÓZEFA WYBICKIEGO,54,RODZINNE RESTAURACJE GÓRZYŃSKA SPÓŁKA JAWNA,2022-06-21
421,JÓZEFA WYBICKIEGO,3B,ZAKŁAD DOSKONALENIA ZAWODOWEGO,2028-02-16
422,JÓZEFIŃSKA,2,ZAKŁADKA SPÓŁKA Z O.O.,2023-01-27
423,JÓZEFIŃSKA,4/2,TASTE & BEAUTY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-04-05
424,JÓZEFIŃSKA,4/4 i 5,BOOGIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-09-04
425,JÓZEFITÓW,8,WINE GARAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2027-09-26
426,JÓZEFITÓW,11/3,TECHNITRA SPÓŁKA Z O.O.,2023-05-14
427,JÓZEFITÓW,19B,PROFIT LAND SPÓLKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-10
428,JUGOWICKA,10C,LABORATORIUM KOSMETYKÓW NATURALNYCH FARMONA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-11-09
429,JULIUSZA LEA,34,ZALEJSKI WIESŁAW,2029-11-30
430,JULIUSZA LEA,16A/102,REST KOŁODZIEJCZYK MIKOŁAJCZYK SPÓŁKA JAWNA,2028-10-19
431,JULIUSZA LEA,90A,OBRĘBSKA ALINA,2022-07-25
432,KALWARYJSKA,32,GRYCH TOMASZ,2029-07-06
433,KALWARYJSKA,66,"AGATA DEMBEK-DZIWOSZ, RAMI MUSZYŃSKI",2023-09-30
434,KALWARYJSKA,9-15,CASINO SPÓŁKA Z O.O.,2023-06-13
435,KALWARYJSKA,9-15,PIETRZKIEWICZ GRZEGORZ,2029-07-29
436,KALWARYJSKA,26/4,GOOD FUN MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-12-08
437,KALWARYJSKA,26 LOK. II I IV,RAKHMATULLINA OLENA,2023-09-13
438,KALWARYJSKA,60/1,SKOWRONEK TATIANA,2022-03-06
439,KAMIENNA,12,"HOŁUBICZKO EMIL, SCHEJBAL BARTOSZ, OCHAB TOMASZ",2029-05-19
440,KAMIENNA,17,POLPUB SPÓŁKA Z O.O.,2022-09-06
441,KAMIENNA,19,DOBRZAŃSKI AMADEUSZ,2029-10-07
442,KAMIENNA,2-4,"FORTY-FORTY A. SZEWCZYK, D. SZEWCZYK SPÓŁKA JAWNA",2022-05-11
443,KANONICZA,7,FOLK MSHG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024-12-15
444,KANONICZA,11,HUS PRZEMYSŁAW,2028-09-16
445,KANONICZA,15,POLISH HOSPITALITY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,2026-03-04
446,KANONICZA,16,HOLDING LIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-03-13
447,KANONICZA,22,LITWIN STANISŁAW,2027-05-13
448,KAPELANKA,54,MAXIPIZZA SPÓŁKA AKCYJNA,2028-11-25
449,KAPELANKA,15A,"NGUYEN THI BI, PHAM ANH KHOI",2029-06-16
450,KAPELANKA,15J,PANORAMA KRAKÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-10-02
451,KARMELICKA,7,MASTER FOOD POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-10-22
452,KARMELICKA,7,MARSZAŁEK KATARZYNA,2029-08-06
453,KARMELICKA,7,PIERWSZA INWESTYCYJNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-08-16
454,KARMELICKA,9,"MIKITA IWONA, SAWCZYN KATARZYNA",2023-09-30
455,KARMELICKA,10,"ORŁOWSKA-ZAJĄC LIDIA, ZAJĄC WIESŁAW",2029-06-30
456,KARMELICKA,10,TI AMO TI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2027-05-09
457,KARMELICKA,14,FRIENDS COFFEE - R.J.FRONC R. CHRZĄSZCZ SP. J.,2023-11-29
458,KARMELICKA,15,DABI FILIP I STANISŁAW HELLSTEIN SPÓŁKA JAWNA,2028-08-16
459,KARMELICKA,17,"WASZKIEWICZ STANISŁAWA, WASZKIEWICZ ADAM",2022-05-10
460,KARMELICKA,27,KOZIOŁEK BENJAMIN,2028-08-16
461,KARMELICKA,29,"SIEMBAK WIESŁAWA, SIEMBAK RYSZARD",2023-05-09
462,KARMELICKA,36,"STEFAŃSKA ANNA, PIWOWARSKA MONIKA",2026-12-31
463,KARMELICKA,40,AHMAD BILAL,2029-11-18
464,KARMELICKA,54,JAPONINJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2029-06-24
465,KARMELICKA,3/3,THANKYOUVERYDUTCH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025-09-13
466,KARMELICKA,43A/1,ZNISZCZOŁ ELŻBIETA,2027-08-08
467,KAROLA BUNSCHA,18,GOOD FUN MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2028-07-08
468,KAROLA BUNSCHA,73B,ŁEMKOWSKI GAR SPÓŁKA Z O. O.,2022-09-14
469,KAROLA SZYMANOWSKIEGO,15,"HUĆKO MARIUSZ, ORŁOWSKI TOMASZ",2023-09-03
470,KARPACKA,2B,TOKARZ ZBIGNIEW,2028-07-04
471,KAWIORY,26,KIJOWSKI PIOTR,2029-05-16
